"user_id","recipe_code","recipe_name","user_pred","item_pred","actual","error_user","error_item"
"u_1oKVZzipo1u8lcqQzDUcw4UBn9e","6504","Mom’s Meat Loaf",4,5,5,-1,0
"u_1oKVZzjdLKoHGr7ebNDgThVscqd","3058","Winning Apple Crisp",4.41687916905941,5,5,-0.583120830940593,0
"u_1oKVZzjdLKoHGr7ebNDgThVscqd","39334","Chicken Penne Casserole",4.37237805731023,4.80039975865002,5,-0.627621942689768,-0.199600241349976
"u_1oKVZzjdLKoHGr7ebNDgThVscqd","36217","Creamy Macaroni and Cheese",4.37237805731023,4.93299410166766,4,0.372378057310232,0.932994101667658
"u_1oKVa0hThBjc7ljLGxKqdbodLiC","100276","Grilled Huli Huli Chicken",3.3027153675243,4.1567998697284,3,0.302715367524302,1.1567998697284
"u_1oKVa0hThBjc7ljLGxKqdbodLiC","46655","Chocolate-Strawberry Celebration Cake",3.3027153675243,4.87236655962785,5,-1.6972846324757,-0.127633440372153
"u_1oKVa0hThBjc7ljLGxKqdbodLiC","10252","Li’l Cheddar Meat Loaves",3.3027153675243,3.87769671580712,5,-1.6972846324757,-1.12230328419288
"u_1oKVa1kV4MQcOlLwT37VNE3WK7G","3309","Best Ever Banana Bread",4.34939748720161,4.61946042414471,5,-0.650602512798388,-0.38053957585529
"u_1oKVa1kV4MQcOlLwT37VNE3WK7G","3058","Winning Apple Crisp",4.34939748720161,4.51850843734026,4,0.349397487201612,0.51850843734026
"u_1oKVa1kV4MQcOlLwT37VNE3WK7G","414","Lemon Blueberry Bread",4.34939748720161,3.89707582475642,5,-0.650602512798388,-1.10292417524358
"u_1oKVa1vU0P0wtIMwn8FBys0ptHj","2912","Zucchini Pizza Casserole",4,5,5,-1,0
"u_1oKVa1vU0P0wtIMwn8FBys0ptHj","3309","Best Ever Banana Bread",4,5,5,-1,8.88178419700125e-16
"u_1oKVa1vU0P0wtIMwn8FBys0ptHj","27696","Flavorful Pot Roast",4,5,5,-1,8.88178419700125e-16
"u_1oKVa2JLGywqMhph6wvQOMKzSTR","100276","Grilled Huli Huli Chicken",4.53872868778456,5,5,-0.461271312215439,8.88178419700125e-16
"u_1oKVa2JLGywqMhph6wvQOMKzSTR","39545","White Bean Chicken Chili",4.53872868778456,5,5,-0.461271312215439,0
"u_1oKVa2JLGywqMhph6wvQOMKzSTR","8202","Simple Taco Soup",4.53872868778456,4.6003297581219,5,-0.461271312215439,-0.399670241878099
"u_1oKVa2fPtT5nLm5ML0xYxnDMI1T","43675","Macaroni Coleslaw",4,5,5,-1,0
"u_1oKVa2fPtT5nLm5ML0xYxnDMI1T","6504","Mom’s Meat Loaf",4,5,5,-1,0
"u_1oKVa2fPtT5nLm5ML0xYxnDMI1T","42873","Teriyaki Chicken Thighs",4,5,5,-1,0
"u_1oKVa3dm9k4sQJZuEACIlelurOi","100276","Grilled Huli Huli Chicken",4,5,5,-1,0
"u_1oKVa3dm9k4sQJZuEACIlelurOi","14299","Creamy White Chili",4,5,5,-1,0
"u_1oKVa3dm9k4sQJZuEACIlelurOi","32535","Creamy Grape Salad",4,5,5,-1,0
"u_1oKVa4ATHrPZTPOVlxmC5Po5Frt","11588","Slow-Cooker Lasagna",4,5,5,-1,0
"u_1oKVa4ATHrPZTPOVlxmC5Po5Frt","33457","Chunky Apple Cake",4,5,0,4,5
"u_1oKVa4ATHrPZTPOVlxmC5Po5Frt","34347","Lime Chicken Tacos",4,5,5,-1,0
"u_1oKVa4FRbXOpXUvsOeyfhia7y1N","7752","Chocolate Caramel Candy",3.44714426044243,5,5,-1.55285573955757,0
"u_1oKVa4FRbXOpXUvsOeyfhia7y1N","19201","Peanut Butter Chocolate Dessert",3.44714426044243,3,5,-1.55285573955757,-2
"u_1oKVa4FRbXOpXUvsOeyfhia7y1N","8202","Simple Taco Soup",3.44714426044243,3,5,-1.55285573955757,-2
"u_1oKVa4my2LXJ25e5Bd6sxZC37xq","21444","Favorite Chicken Potpie",4.20442709191553,4.51084183762025,5,-0.795572908084468,-0.489158162379746
"u_1oKVa4my2LXJ25e5Bd6sxZC37xq","100276","Grilled Huli Huli Chicken",4.15332031893665,0.783842800742785,5,-0.846679681063351,-4.21615719925722
"u_1oKVa4my2LXJ25e5Bd6sxZC37xq","18345","Simple Au Gratin Potatoes",4.15332031893665,2.65741967134221,5,-0.846679681063351,-2.34258032865779
"u_1oKVa5FSx8thvFfGGM6whXv482h","2912","Zucchini Pizza Casserole",4.23694822559919,4.86742740053263,5,-0.763051774400806,-0.132572599467367
"u_1oKVa5FSx8thvFfGGM6whXv482h","2872","Stuffed Pepper Soup",4.23694822559919,4.77899715451443,5,-0.763051774400806,-0.221002845485569
"u_1oKVa5FSx8thvFfGGM6whXv482h","3683","Caramel Heavenlies",4.23694822559919,4.77117334980521,5,-0.763051774400806,-0.228826650194788
"u_1oKVa5Jp2jnBvdroQIjCdFJTlja","39334","Chicken Penne Casserole",3.65479674355356,4.81335751511536,4,-0.345203256446436,0.813357515115356
"u_1oKVa5Jp2jnBvdroQIjCdFJTlja","11588","Slow-Cooker Lasagna",3.60274415755234,4.79188550221368,4,-0.397255842447664,0.791885502213677
"u_1oKVa5Jp2jnBvdroQIjCdFJTlja","8015","Easy Peanut Butter Fudge",3.60274415755234,4.57174913903569,5,-1.39725584244766,-0.428250860964307
"u_1oKVa5NLV1egNywZ8ZgDzjY2RD7","2912","Zucchini Pizza Casserole",4.31131943098177,4,5,-0.688680569018232,-1
"u_1oKVa5NLV1egNywZ8ZgDzjY2RD7","10252","Li’l Cheddar Meat Loaves",4.31131943098177,5,5,-0.688680569018232,0
"u_1oKVa5NLV1egNywZ8ZgDzjY2RD7","20170","Taco Lasagna",4.31131943098177,4,5,-0.688680569018232,-1
"u_1oKVa5hOY7MtyvqQ30BTNf3M7IM","100276","Grilled Huli Huli Chicken",3.93571649496074,4.60877435897615,5,-1.06428350503926,-0.391225641023852
"u_1oKVa5hOY7MtyvqQ30BTNf3M7IM","12347","Creamy Coleslaw",3.91879430252048,4.97382243429509,5,-1.08120569747952,-0.0261775657049057
"u_1oKVa5hOY7MtyvqQ30BTNf3M7IM","42873","Teriyaki Chicken Thighs",3.91879430252048,4.92487185533129,5,-1.08120569747952,-0.0751281446687129
"u_1oKVa6fb9ZNJkSaFRDQhulUPwsA","17826","Amish Breakfast Casserole",4,5,4,0,1
"u_1oKVa6fb9ZNJkSaFRDQhulUPwsA","36217","Creamy Macaroni and Cheese",4,5,4,0,1
"u_1oKVa6fb9ZNJkSaFRDQhulUPwsA","1081","Baked Spaghetti",4,5,4,0,1
"u_1oKVa7PQ46eJ5al98w2pqcx6Do3","41101","Rustic Italian Tortellini Soup",4.49667590071158,4.77401256704792,3,1.49667590071158,1.77401256704792
"u_1oKVa7PQ46eJ5al98w2pqcx6Do3","18274","Ravioli Lasagna",4.49667590071158,4.27218427579768,5,-0.503324099288425,-0.727815724202316
"u_1oKVa7PQ46eJ5al98w2pqcx6Do3","15805","Bruschetta Chicken",4.48722227331819,4.21798413669071,5,-0.512777726681807,-0.782015863309293
"u_1oKVa8KiHWP3PBt7MOJKhXwO6x2","17826","Amish Breakfast Casserole",4,5,5,-1,0
"u_1oKVa8KiHWP3PBt7MOJKhXwO6x2","18274","Ravioli Lasagna",4,5,5,-1,0
"u_1oKVa8KiHWP3PBt7MOJKhXwO6x2","12259","Banana Bars with Cream Cheese Frosting",4,5,5,-1,0
"u_1oKVa8drJKT1nMPs6MiRlMpNct6","2912","Zucchini Pizza Casserole",3.77773494323851,4.50731682570853,5,-1.22226505676149,-0.492683174291466
"u_1oKVa8drJKT1nMPs6MiRlMpNct6","1081","Baked Spaghetti",3.77773494323851,4.4493698653332,3,0.777734943238506,1.4493698653332
"u_1oKVa8drJKT1nMPs6MiRlMpNct6","45495","Gluten-Free Banana Bread",3.77773494323851,4.36908857484566,5,-1.22226505676149,-0.63091142515434
"u_1oKVaB6ZQlqTQ4BbPF44G6vIKUI","2832","Cheeseburger Soup",4,5,5,-1,0
"u_1oKVaB6ZQlqTQ4BbPF44G6vIKUI","33121","Chocolate Chip Oatmeal Cookies",4,5,5,-1,0
"u_1oKVaB6ZQlqTQ4BbPF44G6vIKUI","21444","Favorite Chicken Potpie",4,5,5,-1,-8.88178419700125e-16
"u_1oKVaBmiEKwAFyiHrDLoWpbel0J","12700","Big Soft Ginger Cookies",4,5,5,-1,0
"u_1oKVaBmiEKwAFyiHrDLoWpbel0J","12734","Cheesy Ham Chowder",4,5,5,-1,0
"u_1oKVaBmiEKwAFyiHrDLoWpbel0J","12259","Banana Bars with Cream Cheese Frosting",4,5,5,-1,-8.88178419700125e-16
"u_1oKVaBrjqaji1sAZvZT8bQa9RG0","14299","Creamy White Chili",4,5,5,-1,-8.88178419700125e-16
"u_1oKVaBrjqaji1sAZvZT8bQa9RG0","3290","Brown Sugar Oatmeal Pancakes",4,5,5,-1,0
"u_1oKVaBrjqaji1sAZvZT8bQa9RG0","19201","Peanut Butter Chocolate Dessert",4,5,5,-1,0
"u_1oKVaDyOmY3BV0mLIx93xFCQ4pX","43675","Macaroni Coleslaw",4,5,5,-1,0
"u_1oKVaDyOmY3BV0mLIx93xFCQ4pX","14600","Buttery Cornbread",4,5,5,-1,0
"u_1oKVaDyOmY3BV0mLIx93xFCQ4pX","3058","Winning Apple Crisp",4,5,3,1,2
"u_1oKVaEfH2JKU7oUNuZb9q2hMf0H","3309","Best Ever Banana Bread",4.67092320951889,4.77447696096279,4,0.67092320951889,0.774476960962788
"u_1oKVaEfH2JKU7oUNuZb9q2hMf0H","41101","Rustic Italian Tortellini Soup",4.53309195790925,4.82757442491834,5,-0.466908042090755,-0.172425575081665
"u_1oKVaEfH2JKU7oUNuZb9q2hMf0H","17022","Vegetarian Linguine",4.53309195790925,5,5,-0.466908042090755,0
"u_1oKVaHCYOV7yGNq91U2fTBqtBPI","2912","Zucchini Pizza Casserole",4.05095813663662,3.44302850863323,4,0.0509581366366234,-0.556971491366771
"u_1oKVaHCYOV7yGNq91U2fTBqtBPI","12003","Traditional Lasagna",4.05095813663662,3.77718005218485,5,-0.949041863363377,-1.22281994781515
"u_1oKVaHCYOV7yGNq91U2fTBqtBPI","20170","Taco Lasagna",4.05095813663662,4.09701282274506,4,0.0509581366366234,0.0970128227450644
"u_1oKVaI9OOe32ErgAhWXd1ZKuaN2","41101","Rustic Italian Tortellini Soup",4,5,5,-1,0
"u_1oKVaI9OOe32ErgAhWXd1ZKuaN2","10252","Li’l Cheddar Meat Loaves",4,5,5,-1,0
"u_1oKVaI9OOe32ErgAhWXd1ZKuaN2","42873","Teriyaki Chicken Thighs",4,5,5,-1,0
"u_1oKVaIrsWHkFypYnwYxZt7cJSKH","41101","Rustic Italian Tortellini Soup",4.56575976374702,4.49086412108489,5,-0.434240236252982,-0.509135878915115
"u_1oKVaIrsWHkFypYnwYxZt7cJSKH","21444","Favorite Chicken Potpie",4.56575976374702,3.9467338861604,5,-0.434240236252982,-1.0532661138396
"u_1oKVaIrsWHkFypYnwYxZt7cJSKH","42083","Enchilada Casser-Ole!",4.56575976374702,3.97626923240673,5,-0.434240236252982,-1.02373076759327
"u_1oKVaLd2ShgeD1g1YVxMVdQOuzG","27626","Skillet Shepherd’s Pie",3.49921111529021,5,4,-0.500788884709794,1
"u_1oKVaLd2ShgeD1g1YVxMVdQOuzG","33743","Tennessee Peach Pudding",3.49921111529021,5,5,-1.50078888470979,0
"u_1oKVaLd2ShgeD1g1YVxMVdQOuzG","34347","Lime Chicken Tacos",3.49921111529021,4.63964181717276,5,-1.50078888470979,-0.360358182827238
"u_1oKVaM64YH6uHYmdygQgoq2plQs","31278","Corn Pudding",4.46565968036839,4.90379591629753,5,-0.534340319631612,-0.0962040837024674
"u_1oKVaM64YH6uHYmdygQgoq2plQs","1152","Pork Chops with Scalloped Potatoes",4.36869449314822,4.72704223786011,5,-0.631305506851776,-0.272957762139894
"u_1oKVaM64YH6uHYmdygQgoq2plQs","18345","Simple Au Gratin Potatoes",4.36869449314822,4.66382946749254,5,-0.631305506851776,-0.33617053250746
"u_1oKVaOIZuLsG11MgUDbsALsnx49","8431","Rhubarb Custard Bars",4,5,5,-1,0
"u_1oKVaOIZuLsG11MgUDbsALsnx49","1063","Frosted Banana Bars",4,5,5,-1,-8.88178419700125e-16
"u_1oKVaOIZuLsG11MgUDbsALsnx49","12259","Banana Bars with Cream Cheese Frosting",4,5,5,-1,-8.88178419700125e-16
"u_1oKVaOPYCsTCPrimbiYIBsi4ixC","14299","Creamy White Chili",4.07424355135138,3.78590594086185,5,-0.925756448648617,-1.21409405913815
"u_1oKVaOPYCsTCPrimbiYIBsi4ixC","18345","Simple Au Gratin Potatoes",4.03060558225736,3.99806494428387,5,-0.969394417742635,-1.00193505571613
"u_1oKVaOPYCsTCPrimbiYIBsi4ixC","27626","Skillet Shepherd’s Pie",3.98060968623254,3.41952576059616,5,-1.01939031376746,-1.58047423940384
"u_1oKVaS7Wc3UPdxOA9M0V5tyFc3f","38550","Special Banana Nut Bread",4.47950294786287,3.39232986785367,5,-0.520497052137131,-1.60767013214633
"u_1oKVaS7Wc3UPdxOA9M0V5tyFc3f","2832","Cheeseburger Soup",4.45020819380568,4.72752446630767,5,-0.549791806194317,-0.272475533692325
"u_1oKVaS7Wc3UPdxOA9M0V5tyFc3f","42873","Teriyaki Chicken Thighs",4.45020819380568,4.09805713722179,5,-0.549791806194317,-0.901942862778211
"u_1oKVaSDjHboOXWt1F16GUjug7gC","9735","Comforting Chicken Noodle Soup",4,5,5,-1,0
"u_1oKVaSDjHboOXWt1F16GUjug7gC","33121","Chocolate Chip Oatmeal Cookies",4,5,5,-1,0
"u_1oKVaSDjHboOXWt1F16GUjug7gC","10252","Li’l Cheddar Meat Loaves",4,5,5,-1,0
"u_1oKVaSOL1PvbnFxB3chEa0aJJC3","17826","Amish Breakfast Casserole",4,5,5,-1,0
"u_1oKVaSOL1PvbnFxB3chEa0aJJC3","12003","Traditional Lasagna",4,5,5,-1,0
"u_1oKVaSOL1PvbnFxB3chEa0aJJC3","33743","Tennessee Peach Pudding",4,5,5,-1,0
"u_1oKVaTPSHgkIpRiGEFaahLqvK69","12347","Creamy Coleslaw",4.52134377676333,5,5,-0.478656223236669,0
"u_1oKVaTPSHgkIpRiGEFaahLqvK69","2832","Cheeseburger Soup",4.43427730792456,4.52455206197923,5,-0.565722692075442,-0.475447938020775
"u_1oKVaTPSHgkIpRiGEFaahLqvK69","12734","Cheesy Ham Chowder",4.34721083908578,4.61320504516316,5,-0.652789160914216,-0.386794954836839
"u_1oKVaUyPsO6nLJyBKLh96wugkPm","39334","Chicken Penne Casserole",4,5,5,-1,0
"u_1oKVaUyPsO6nLJyBKLh96wugkPm","32248","Smothered Chicken Breasts",4,5,5,-1,0
"u_1oKVaUyPsO6nLJyBKLh96wugkPm","8202","Simple Taco Soup",4,5,5,-1,-8.88178419700125e-16
"u_1oKVaX9638PMHxPqv1BapCBDhaV","100276","Grilled Huli Huli Chicken",4.39965907374502,4.455407539354,5,-0.600340926254981,-0.544592460645995
"u_1oKVaX9638PMHxPqv1BapCBDhaV","42873","Teriyaki Chicken Thighs",4.39965907374502,4.55687725476265,5,-0.600340926254981,-0.443122745237352
"u_1oKVaX9638PMHxPqv1BapCBDhaV","42083","Enchilada Casser-Ole!",4.39965907374502,4.26084032657431,5,-0.600340926254981,-0.739159673425692
"u_1oKVaXUaGSbQTpOnHc1sxIi557Z","41101","Rustic Italian Tortellini Soup",4,5,5,-1,0
"u_1oKVaXUaGSbQTpOnHc1sxIi557Z","31278","Corn Pudding",4,5,5,-1,0
"u_1oKVaXUaGSbQTpOnHc1sxIi557Z","10252","Li’l Cheddar Meat Loaves",4,5,5,-1,8.88178419700125e-16
"u_1oKVaXcpN0u6QpaTrWEsZp69OSk","100276","Grilled Huli Huli Chicken",4,5,5,-1,0
"u_1oKVaXcpN0u6QpaTrWEsZp69OSk","6086","Apple Pie",4,5,5,-1,0
"u_1oKVaXcpN0u6QpaTrWEsZp69OSk","42083","Enchilada Casser-Ole!",4,5,5,-1,0
"u_1oKVaZ46Quo1bIhZqYg2ezh1FOV","32248","Smothered Chicken Breasts",4,5,2,2,3
"u_1oKVaZ46Quo1bIhZqYg2ezh1FOV","20170","Taco Lasagna",4,5,5,-1,0
"u_1oKVaZ46Quo1bIhZqYg2ezh1FOV","191775","Egg Roll Noodle Bowl",4,5,5,-1,0
"u_1oKVaZNNOozViDDdU3EgnOdlHxt","12700","Big Soft Ginger Cookies",4,5,5,-1,8.88178419700125e-16
"u_1oKVaZNNOozViDDdU3EgnOdlHxt","12540","Flavorful Chicken Fajitas",4,5,5,-1,8.88178419700125e-16
"u_1oKVaZNNOozViDDdU3EgnOdlHxt","19201","Peanut Butter Chocolate Dessert",4,5,5,-1,0
"u_1oKVaZRjV5snsZRKtuKJMvV5rmj","17826","Amish Breakfast Casserole",4,5,5,-1,-8.88178419700125e-16
"u_1oKVaZRjV5snsZRKtuKJMvV5rmj","1693","Moist Chocolate Cake",4,5,5,-1,0
"u_1oKVaZRjV5snsZRKtuKJMvV5rmj","3290","Brown Sugar Oatmeal Pancakes",4,5,5,-1,-8.88178419700125e-16
"u_1oKVaZxnBcU4S23DnH9FwPblr6c","41101","Rustic Italian Tortellini Soup",3.44089199485311,5,5,-1.55910800514689,0
"u_1oKVaZxnBcU4S23DnH9FwPblr6c","20170","Taco Lasagna",3.44089199485311,2.37872957890438,5,-1.55910800514689,-2.62127042109562
"u_1oKVaZxnBcU4S23DnH9FwPblr6c","33457","Chunky Apple Cake",3.44089199485311,3.19507918913734,5,-1.55910800514689,-1.80492081086266
"u_1oKVabYwI2fZAnwYCZ0MaaxeDs9","17826","Amish Breakfast Casserole",3.47549720132891,5,4,-0.52450279867109,0.999999999999999
"u_1oKVabYwI2fZAnwYCZ0MaaxeDs9","1693","Moist Chocolate Cake",3.47549720132891,4.84124135793537,5,-1.52450279867109,-0.158758642064629
"u_1oKVabYwI2fZAnwYCZ0MaaxeDs9","35766","Cheeseburger Paradise Soup",3.47549720132891,4.78024941767784,5,-1.52450279867109,-0.219750582322159
"u_1oKVabx1v9IOjmZbyC5dIRTPlC5","17826","Amish Breakfast Casserole",4.04278503832809,4.65781189269599,4,0.0427850383280868,0.657811892695988
"u_1oKVabx1v9IOjmZbyC5dIRTPlC5","12347","Creamy Coleslaw",4.04278503832809,4.54384473900668,5,-0.957214961671913,-0.456155260993317
"u_1oKVabx1v9IOjmZbyC5dIRTPlC5","1324","Porcupine Meatballs",4.04278503832809,4.62624403396697,3,1.04278503832809,1.62624403396697
"u_1oKVacBHwedX5Hf1nE0fWzDw1cz","386","Hot Milk Cake",4,5,5,-1,0
"u_1oKVacBHwedX5Hf1nE0fWzDw1cz","2872","Stuffed Pepper Soup",4,5,4,0,1
"u_1oKVacBHwedX5Hf1nE0fWzDw1cz","1324","Porcupine Meatballs",4,5,5,-1,0
"u_1oKVadLzyQUPDTrtCNQIMn8QJTk","3309","Best Ever Banana Bread",4.05256076511722,4.19315241638171,5,-0.947439234882776,-0.806847583618286
"u_1oKVadLzyQUPDTrtCNQIMn8QJTk","1063","Frosted Banana Bars",4.05256076511722,4.11433459890878,5,-0.947439234882776,-0.885665401091219
"u_1oKVadLzyQUPDTrtCNQIMn8QJTk","1821","Blueberry French Toast",4.05256076511722,3.11661677554733,5,-0.947439234882776,-1.88338322445267
"u_1oKVaf2djh0qhImdbVbaP1hn6rf","8431","Rhubarb Custard Bars",4,5,5,-1,0
"u_1oKVaf2djh0qhImdbVbaP1hn6rf","33457","Chunky Apple Cake",4,5,5,-1,0
"u_1oKVaf2djh0qhImdbVbaP1hn6rf","1821","Blueberry French Toast",4,5,5,-1,0
"u_1oKVakfYCgfVuJgJskIe58dCnCz","17826","Amish Breakfast Casserole",4,5,5,-1,0
"u_1oKVakfYCgfVuJgJskIe58dCnCz","21444","Favorite Chicken Potpie",4,5,5,-1,0
"u_1oKVakfYCgfVuJgJskIe58dCnCz","18274","Ravioli Lasagna",4,5,5,-1,0
"u_1oKVakhxVIBNUxgvWPjxZBGNwrV","12347","Creamy Coleslaw",4.39442746109505,4.95715992602104,5,-0.605572538904955,-0.0428400739789554
"u_1oKVakhxVIBNUxgvWPjxZBGNwrV","17826","Amish Breakfast Casserole",4.37951901769908,4.59881795034458,5,-0.620480982300919,-0.401182049655417
"u_1oKVakhxVIBNUxgvWPjxZBGNwrV","8202","Simple Taco Soup",4.37951901769908,4.62376611306246,5,-0.620480982300919,-0.376233886937542
"u_1oKVam4esKtXrR9ATMDDA7eVWEt","1196","Pumpkin Bread",3.6261689890687,4.47236838327018,5,-1.3738310109313,-0.52763161672982
"u_1oKVam4esKtXrR9ATMDDA7eVWEt","41384","Black Bean ‘n’ Pumpkin Chili",3.6261689890687,4.64389773787359,5,-1.3738310109313,-0.356102262126414
"u_1oKVam4esKtXrR9ATMDDA7eVWEt","8202","Simple Taco Soup",3.6261689890687,4.4401011092433,5,-1.3738310109313,-0.559898890756697
"u_1oKVanu3z4yEOftvPhDycfFqHv8","14299","Creamy White Chili",4,5,5,-1,0
"u_1oKVanu3z4yEOftvPhDycfFqHv8","27696","Flavorful Pot Roast",4,5,5,-1,0
"u_1oKVanu3z4yEOftvPhDycfFqHv8","3143","Pumpkin Bars",4,5,5,-1,-8.88178419700125e-16
"u_1oKVao0QsJzv4UDVpq7n5EUevA7","2832","Cheeseburger Soup",4,5,5,-1,0
"u_1oKVao0QsJzv4UDVpq7n5EUevA7","12734","Cheesy Ham Chowder",4,5,5,-1,0
"u_1oKVao0QsJzv4UDVpq7n5EUevA7","18274","Ravioli Lasagna",4,5,5,-1,-8.88178419700125e-16
"u_1oKVaoDvFRlnHTA9ix6pgmJUWiK","8431","Rhubarb Custard Bars",4.28695270016196,4.63489167061514,5,-0.713047299838036,-0.365108329384863
"u_1oKVaoDvFRlnHTA9ix6pgmJUWiK","19731","Cauliflower Soup",4.28695270016196,5,5,-0.713047299838036,0
"u_1oKVaoDvFRlnHTA9ix6pgmJUWiK","33743","Tennessee Peach Pudding",4.28695270016196,4.87914471912708,5,-0.713047299838036,-0.120855280872918
"u_1oKVaoQBeEjijuLuGXcLWClULrd","2912","Zucchini Pizza Casserole",4,5,5,-1,0
"u_1oKVaoQBeEjijuLuGXcLWClULrd","7178","Zucchini Cupcake",4,5,5,-1,0
"u_1oKVaoQBeEjijuLuGXcLWClULrd","9739","Best Ever Potato Soup",4,5,5,-1,0
"u_1oKVaosb18WOhGwPs1ek3MdEhCc","17826","Amish Breakfast Casserole",4.36686877944972,3,5,-0.633131220550277,-2
"u_1oKVaosb18WOhGwPs1ek3MdEhCc","39545","White Bean Chicken Chili",4.36686877944972,3,5,-0.633131220550277,-2
"u_1oKVaosb18WOhGwPs1ek3MdEhCc","45495","Gluten-Free Banana Bread",4.36686877944972,3,5,-0.633131220550277,-2
"u_1oKVarZeoP5DltdusOT6SGl4IxA","2832","Cheeseburger Soup",4.4019092642538,2,5,-0.598090735746203,-3
"u_1oKVarZeoP5DltdusOT6SGl4IxA","42083","Enchilada Casser-Ole!",4.4019092642538,4,5,-0.598090735746203,-1
"u_1oKVarZeoP5DltdusOT6SGl4IxA","10248","Garlic Beef Enchiladas",4.4019092642538,2,0,4.4019092642538,2
"u_1oKVasm5IwFdw64hFcnuTnurtzu","32248","Smothered Chicken Breasts",4.54066529442437,5,5,-0.459334705575632,0
"u_1oKVasm5IwFdw64hFcnuTnurtzu","17826","Amish Breakfast Casserole",4.52134083295564,5,5,-0.478659167044365,0
"u_1oKVasm5IwFdw64hFcnuTnurtzu","33743","Tennessee Peach Pudding",4.52134083295564,5,5,-0.478659167044365,0
"u_1oKVatYSY5LsFjPKeOy8IydBoLd","8431","Rhubarb Custard Bars",4,5,5,-1,0
"u_1oKVatYSY5LsFjPKeOy8IydBoLd","33457","Chunky Apple Cake",4,5,5,-1,0
"u_1oKVatYSY5LsFjPKeOy8IydBoLd","8015","Easy Peanut Butter Fudge",4,5,5,-1,0
"u_1oKVaxGEYZdECwHjUKnbsA2bgVW","8431","Rhubarb Custard Bars",4,5,5,-1,0
"u_1oKVaxGEYZdECwHjUKnbsA2bgVW","14299","Creamy White Chili",4,5,5,-1,0
"u_1oKVaxGEYZdECwHjUKnbsA2bgVW","12003","Traditional Lasagna",4,5,5,-1,0
"u_1oKVb0V3iTiJPOI7nDKG8EYc2iE","957","Sandy’s Chocolate Cake",4,5,5,-1,0
"u_1oKVb0V3iTiJPOI7nDKG8EYc2iE","3058","Winning Apple Crisp",4,5,5,-1,0
"u_1oKVb0V3iTiJPOI7nDKG8EYc2iE","191775","Egg Roll Noodle Bowl",4,5,5,-1,0
"u_1oKVb5uSZj7PviMuKwtkrUoN1pf","17826","Amish Breakfast Casserole",4,5,4,0,1
"u_1oKVb5uSZj7PviMuKwtkrUoN1pf","12347","Creamy Coleslaw",4,5,5,-1,0
"u_1oKVb5uSZj7PviMuKwtkrUoN1pf","12003","Traditional Lasagna",4,5,5,-1,0
"u_1oKVbANACJTTSSweHZ3IZ47elIO","17826","Amish Breakfast Casserole",3.763419779832,4.68487146680617,2,1.763419779832,2.68487146680617
"u_1oKVbANACJTTSSweHZ3IZ47elIO","31278","Corn Pudding",3.763419779832,4.82565883093262,4,-0.236580220167996,0.825658830932618
"u_1oKVbANACJTTSSweHZ3IZ47elIO","19201","Peanut Butter Chocolate Dessert",3.763419779832,4.66881928806866,1,2.763419779832,3.66881928806866
"u_1oKVbBNo3rHvSNieZn0tXcaptee","27626","Skillet Shepherd’s Pie",4.76916402524166,4.40401050335001,4,0.769164025241657,0.404010503350009
"u_1oKVbBNo3rHvSNieZn0tXcaptee","7178","Zucchini Cupcake",4.76916402524166,4.60225270294965,5,-0.230835974758343,-0.39774729705035
"u_1oKVbBNo3rHvSNieZn0tXcaptee","34347","Lime Chicken Tacos",4.76916402524166,5,5,-0.230835974758343,-8.88178419700125e-16
"u_1oKVbXQaRUOa0GmdFRMLpEP2R9L","1152","Pork Chops with Scalloped Potatoes",4,5,4,0,1
"u_1oKVbXQaRUOa0GmdFRMLpEP2R9L","42083","Enchilada Casser-Ole!",4,5,5,-1,0
"u_1oKVbXQaRUOa0GmdFRMLpEP2R9L","24886","Chicken and Dumplings",4,5,4,0,1
"u_1oKVbXTJIthO0iwAV4zZx2zYqGK","2912","Zucchini Pizza Casserole",4,5,5,-1,8.88178419700125e-16
"u_1oKVbXTJIthO0iwAV4zZx2zYqGK","9735","Comforting Chicken Noodle Soup",4,5,5,-1,-8.88178419700125e-16
"u_1oKVbXTJIthO0iwAV4zZx2zYqGK","34347","Lime Chicken Tacos",4,5,5,-1,-8.88178419700125e-16
"u_1oKVbkaKDCs4JqmA3L5Vyub9CYD","1324","Porcupine Meatballs",4.38490184942667,5,2,2.38490184942667,3
"u_1oKVbkaKDCs4JqmA3L5Vyub9CYD","9010","Favorite Dutch Apple Pie",4.13263578744542,5,5,-0.867364212554575,0
"u_1oKVbkaKDCs4JqmA3L5Vyub9CYD","10248","Garlic Beef Enchiladas",4.13263578744542,5,5,-0.867364212554575,0
"u_1oKVblcBcRzRxmmRkdaB0bk0nOH","39334","Chicken Penne Casserole",4,5,5,-1,0
"u_1oKVblcBcRzRxmmRkdaB0bk0nOH","12540","Flavorful Chicken Fajitas",4,5,5,-1,8.88178419700125e-16
"u_1oKVblcBcRzRxmmRkdaB0bk0nOH","10248","Garlic Beef Enchiladas",4,5,4,0,1
"u_1oKVbmHDCK2MBpqtv6GB3529Nw7","2832","Cheeseburger Soup",4,5,5,-1,0
"u_1oKVbmHDCK2MBpqtv6GB3529Nw7","7178","Zucchini Cupcake",4,5,5,-1,0
