user_id,user_name,recipe_code,recipe_name,predicted_rating
u_1oKVbmHDCK2MBpqtv6GB3529Nw7,maggieaw,38550,Special Banana Nut Bread,4.999998
u_1oKVbmHDCK2MBpqtv6GB3529Nw7,maggieaw,14299,Creamy White Chili,4.9999976
u_1oKVbmHDCK2MBpqtv6GB3529Nw7,maggieaw,35766,Cheeseburger Paradise Soup,4.999997
u_1oKVbmHDCK2MBpqtv6GB3529Nw7,maggieaw,28058,Shrimp Scampi,4.999993
u_1oKW6sDj2gqrjqX4YlV5AdPJw3s,trishgale,12003,Traditional Lasagna,4.999999
u_1oKW6sDj2gqrjqX4YlV5AdPJw3s,trishgale,28058,Shrimp Scampi,4.9999967
u_1oKW6sDj2gqrjqX4YlV5AdPJw3s,trishgale,12700,Big Soft Ginger Cookies,4.9999924
u_1oKW6sDj2gqrjqX4YlV5AdPJw3s,trishgale,39581,Homemade Peanut Butter Cups,4.9999924
u_1oKW6sDj2gqrjqX4YlV5AdPJw3s,trishgale,35766,Cheeseburger Paradise Soup,4.9999814
u_1oKVZzAQmX5vMT4C2F17HmePGCM,kebmod54,28058,Shrimp Scampi,4.9999995
u_1oKVZzAQmX5vMT4C2F17HmePGCM,kebmod54,39581,Homemade Peanut Butter Cups,4.9999995
u_1oKVZzAQmX5vMT4C2F17HmePGCM,kebmod54,7708,Basic Banana Muffins,4.9999986
u_1oKVZzAQmX5vMT4C2F17HmePGCM,kebmod54,17022,Vegetarian Linguine,4.9999986
u_1oKVZzAQmX5vMT4C2F17HmePGCM,kebmod54,45495,Gluten-Free Banana Bread,4.9999986
u_1oKVZcI3RSRLsVlk4mApTV64MWc,LizCav,12003,Traditional Lasagna,4.9999275
u_1oKVZcI3RSRLsVlk4mApTV64MWc,LizCav,39581,Homemade Peanut Butter Cups,4.998114
u_1oKVZcI3RSRLsVlk4mApTV64MWc,LizCav,28058,Shrimp Scampi,4.997567
u_1oKVZcI3RSRLsVlk4mApTV64MWc,LizCav,3143,Pumpkin Bars,4.997534
u_1oKVZcI3RSRLsVlk4mApTV64MWc,LizCav,18345,Simple Au Gratin Potatoes,4.9958105
u_1oKVaOPYCsTCPrimbiYIBsi4ixC,katlaydee3,18345,Simple Au Gratin Potatoes,4.9980345
u_1oKVaOPYCsTCPrimbiYIBsi4ixC,katlaydee3,12003,Traditional Lasagna,4.9975796
u_1oKVaOPYCsTCPrimbiYIBsi4ixC,katlaydee3,39581,Homemade Peanut Butter Cups,4.9918513
u_1oKVaOPYCsTCPrimbiYIBsi4ixC,katlaydee3,28058,Shrimp Scampi,4.9899454
u_1oKVaOPYCsTCPrimbiYIBsi4ixC,katlaydee3,35766,Cheeseburger Paradise Soup,4.9888854
u_1oKVZtNaDTX6quIM5AQfn79uJpz,lurky27,12003,Traditional Lasagna,5.0
u_1oKVZtNaDTX6quIM5AQfn79uJpz,lurky27,28058,Shrimp Scampi,5.0
u_1oKVZtNaDTX6quIM5AQfn79uJpz,lurky27,14299,Creamy White Chili,4.999999
u_1oKVZtNaDTX6quIM5AQfn79uJpz,lurky27,35766,Cheeseburger Paradise Soup,4.999999
u_1oKVZtNaDTX6quIM5AQfn79uJpz,lurky27,39581,Homemade Peanut Butter Cups,4.999999
u_1oKVaZxnBcU4S23DnH9FwPblr6c,glitterchatter,12003,Traditional Lasagna,4.9999895
u_1oKVaZxnBcU4S23DnH9FwPblr6c,glitterchatter,28058,Shrimp Scampi,4.9999604
u_1oKVaZxnBcU4S23DnH9FwPblr6c,glitterchatter,18345,Simple Au Gratin Potatoes,4.999892
u_1oKVaZxnBcU4S23DnH9FwPblr6c,glitterchatter,39581,Homemade Peanut Butter Cups,4.999861
u_1oKVaZxnBcU4S23DnH9FwPblr6c,glitterchatter,17022,Vegetarian Linguine,4.9998026
u_1oKVfi3qeNHeNJ2HGpoqc1r6zw9,momtomatt,12003,Traditional Lasagna,5.0
u_1oKVfi3qeNHeNJ2HGpoqc1r6zw9,momtomatt,28058,Shrimp Scampi,4.999999
u_1oKVfi3qeNHeNJ2HGpoqc1r6zw9,momtomatt,35766,Cheeseburger Paradise Soup,4.999997
u_1oKVfi3qeNHeNJ2HGpoqc1r6zw9,momtomatt,17022,Vegetarian Linguine,4.999991
u_1oKVfi3qeNHeNJ2HGpoqc1r6zw9,momtomatt,12700,Big Soft Ginger Cookies,4.9999895
u_1oKWTfKQitBhTVWD9cKv9LZAPB0,shanaash,28058,Shrimp Scampi,5.0
u_1oKWTfKQitBhTVWD9cKv9LZAPB0,shanaash,12003,Traditional Lasagna,5.0
u_1oKWTfKQitBhTVWD9cKv9LZAPB0,shanaash,39581,Homemade Peanut Butter Cups,5.0
u_1oKWTfKQitBhTVWD9cKv9LZAPB0,shanaash,17022,Vegetarian Linguine,4.9999995
u_1oKWTfKQitBhTVWD9cKv9LZAPB0,shanaash,35766,Cheeseburger Paradise Soup,4.9999995
u_1oKVkKvcAuxz7UMQDYQ51SazDCV,Dougetta,12003,Traditional Lasagna,4.999801
u_1oKVkKvcAuxz7UMQDYQ51SazDCV,Dougetta,14299,Creamy White Chili,4.996287
u_1oKVkKvcAuxz7UMQDYQ51SazDCV,Dougetta,3143,Pumpkin Bars,4.9940376
u_1oKVkKvcAuxz7UMQDYQ51SazDCV,Dougetta,35766,Cheeseburger Paradise Soup,4.9940066
u_1oKVkKvcAuxz7UMQDYQ51SazDCV,Dougetta,18345,Simple Au Gratin Potatoes,4.9938745
u_1oKVacBHwedX5Hf1nE0fWzDw1cz,lisa53202,14299,Creamy White Chili,5.0
u_1oKVacBHwedX5Hf1nE0fWzDw1cz,lisa53202,12003,Traditional Lasagna,5.0
u_1oKVacBHwedX5Hf1nE0fWzDw1cz,lisa53202,17022,Vegetarian Linguine,5.0
u_1oKVacBHwedX5Hf1nE0fWzDw1cz,lisa53202,35766,Cheeseburger Paradise Soup,5.0
u_1oKVacBHwedX5Hf1nE0fWzDw1cz,lisa53202,28058,Shrimp Scampi,5.0
u_1oKVeN9YNf07RT0P9R63Yu80P5A,JGa2595176,12003,Traditional Lasagna,4.9994674
u_1oKVeN9YNf07RT0P9R63Yu80P5A,JGa2595176,39581,Homemade Peanut Butter Cups,4.9982576
u_1oKVeN9YNf07RT0P9R63Yu80P5A,JGa2595176,74724,Chocolate Guinness Cake,4.996729
u_1oKVeN9YNf07RT0P9R63Yu80P5A,JGa2595176,28058,Shrimp Scampi,4.996077
u_1oKVeN9YNf07RT0P9R63Yu80P5A,JGa2595176,18345,Simple Au Gratin Potatoes,4.9955654
u_1oKVbvoVcAId85tZ6rEW1EMlLzR,sgronholz,28058,Shrimp Scampi,5.0
u_1oKVbvoVcAId85tZ6rEW1EMlLzR,sgronholz,12003,Traditional Lasagna,5.0
u_1oKVbvoVcAId85tZ6rEW1EMlLzR,sgronholz,12700,Big Soft Ginger Cookies,5.0
u_1oKVbvoVcAId85tZ6rEW1EMlLzR,sgronholz,39581,Homemade Peanut Butter Cups,5.0
u_1oKVbvoVcAId85tZ6rEW1EMlLzR,sgronholz,18345,Simple Au Gratin Potatoes,4.9999995
u_1oKVasm5IwFdw64hFcnuTnurtzu,LPHJKitchen,14299,Creamy White Chili,4.999984
u_1oKVasm5IwFdw64hFcnuTnurtzu,LPHJKitchen,39581,Homemade Peanut Butter Cups,4.999982
u_1oKVasm5IwFdw64hFcnuTnurtzu,LPHJKitchen,35766,Cheeseburger Paradise Soup,4.999965
u_1oKVasm5IwFdw64hFcnuTnurtzu,LPHJKitchen,17022,Vegetarian Linguine,4.9999576
u_1oKVasm5IwFdw64hFcnuTnurtzu,LPHJKitchen,45495,Gluten-Free Banana Bread,4.999952
u_1oKVZzhQe2T1Ff5kFXACK2mhXml,ebramkamp,39581,Homemade Peanut Butter Cups,4.9999995
u_1oKVZzhQe2T1Ff5kFXACK2mhXml,ebramkamp,12003,Traditional Lasagna,4.9999995
u_1oKVZzhQe2T1Ff5kFXACK2mhXml,ebramkamp,28058,Shrimp Scampi,4.9999986
u_1oKVZzhQe2T1Ff5kFXACK2mhXml,ebramkamp,35766,Cheeseburger Paradise Soup,4.999998
u_1oKVZzhQe2T1Ff5kFXACK2mhXml,ebramkamp,14299,Creamy White Chili,4.9999976
u_1oKVa1vU0P0wtIMwn8FBys0ptHj,gunslinger,14299,Creamy White Chili,5.0
u_1oKVa1vU0P0wtIMwn8FBys0ptHj,gunslinger,12003,Traditional Lasagna,5.0
u_1oKVa1vU0P0wtIMwn8FBys0ptHj,gunslinger,39581,Homemade Peanut Butter Cups,5.0
u_1oKVa1vU0P0wtIMwn8FBys0ptHj,gunslinger,17022,Vegetarian Linguine,5.0
u_1oKVa1vU0P0wtIMwn8FBys0ptHj,gunslinger,35766,Cheeseburger Paradise Soup,5.0
u_1oKVZoToVmKg9kqZJaYvVAhSJye,rena 55,3143,Pumpkin Bars,4.999958
u_1oKVZoToVmKg9kqZJaYvVAhSJye,rena 55,12003,Traditional Lasagna,4.9999375
u_1oKVZoToVmKg9kqZJaYvVAhSJye,rena 55,28058,Shrimp Scampi,4.999898
u_1oKVZoToVmKg9kqZJaYvVAhSJye,rena 55,17022,Vegetarian Linguine,4.999837
u_1oKVZoToVmKg9kqZJaYvVAhSJye,rena 55,39581,Homemade Peanut Butter Cups,4.9998217
u_1oKVZkwou43a0PL7Aw0NCrDXTLL,Debglass11,28058,Shrimp Scampi,5.0
u_1oKVZkwou43a0PL7Aw0NCrDXTLL,Debglass11,12003,Traditional Lasagna,5.0
u_1oKVZkwou43a0PL7Aw0NCrDXTLL,Debglass11,39581,Homemade Peanut Butter Cups,4.9999995
u_1oKVZkwou43a0PL7Aw0NCrDXTLL,Debglass11,35766,Cheeseburger Paradise Soup,4.9999986
u_1oKVZkwou43a0PL7Aw0NCrDXTLL,Debglass11,18345,Simple Au Gratin Potatoes,4.9999957
u_1oKVZrio6gkgxWk5Rf9YriPLADZ,Appy_Girl,12003,Traditional Lasagna,4.9999995
u_1oKVZrio6gkgxWk5Rf9YriPLADZ,Appy_Girl,39581,Homemade Peanut Butter Cups,4.9999967
u_1oKVZrio6gkgxWk5Rf9YriPLADZ,Appy_Girl,28058,Shrimp Scampi,4.999993
u_1oKVZrio6gkgxWk5Rf9YriPLADZ,Appy_Girl,18345,Simple Au Gratin Potatoes,4.999992
u_1oKVZrio6gkgxWk5Rf9YriPLADZ,Appy_Girl,12700,Big Soft Ginger Cookies,4.9999456
u_1oKVa2JLGywqMhph6wvQOMKzSTR,Queenlalisa,12003,Traditional Lasagna,4.9999986
u_1oKVa2JLGywqMhph6wvQOMKzSTR,Queenlalisa,28058,Shrimp Scampi,4.9999785
u_1oKVa2JLGywqMhph6wvQOMKzSTR,Queenlalisa,12700,Big Soft Ginger Cookies,4.99996
u_1oKVa2JLGywqMhph6wvQOMKzSTR,Queenlalisa,39581,Homemade Peanut Butter Cups,4.9999437
u_1oKVa2JLGywqMhph6wvQOMKzSTR,Queenlalisa,18345,Simple Au Gratin Potatoes,4.9998393
u_1oKVtgN8zqdum9cajbHYBHjrdLh,vsmith8403,12003,Traditional Lasagna,4.999992
u_1oKVtgN8zqdum9cajbHYBHjrdLh,vsmith8403,39581,Homemade Peanut Butter Cups,4.9993176
u_1oKVtgN8zqdum9cajbHYBHjrdLh,vsmith8403,28058,Shrimp Scampi,4.998311
u_1oKVtgN8zqdum9cajbHYBHjrdLh,vsmith8403,957,Sandy’s Chocolate Cake,4.9959736
u_1oKVtgN8zqdum9cajbHYBHjrdLh,vsmith8403,3143,Pumpkin Bars,4.9957914
u_1oKVZw64NcWNFGjxZOnW3rBaAVY,Kasha,17022,Vegetarian Linguine,4.9999466
u_1oKVZw64NcWNFGjxZOnW3rBaAVY,Kasha,39581,Homemade Peanut Butter Cups,4.9998813
u_1oKVZw64NcWNFGjxZOnW3rBaAVY,Kasha,14299,Creamy White Chili,4.9998813
u_1oKVZw64NcWNFGjxZOnW3rBaAVY,Kasha,28058,Shrimp Scampi,4.999755
u_1oKVZw64NcWNFGjxZOnW3rBaAVY,Kasha,6504,Mom’s Meat Loaf,4.9997396
u_1oKVaEfH2JKU7oUNuZb9q2hMf0H,robbrd,12003,Traditional Lasagna,5.0
u_1oKVaEfH2JKU7oUNuZb9q2hMf0H,robbrd,12700,Big Soft Ginger Cookies,4.9999995
u_1oKVaEfH2JKU7oUNuZb9q2hMf0H,robbrd,28058,Shrimp Scampi,4.9999995
u_1oKVaEfH2JKU7oUNuZb9q2hMf0H,robbrd,18345,Simple Au Gratin Potatoes,4.9999986
u_1oKVaEfH2JKU7oUNuZb9q2hMf0H,robbrd,957,Sandy’s Chocolate Cake,4.999996
u_1oKW5Ww9pUss4GcDxbyCTeEl8ed,bernerlover,12003,Traditional Lasagna,5.0
u_1oKW5Ww9pUss4GcDxbyCTeEl8ed,bernerlover,28058,Shrimp Scampi,4.9999924
u_1oKW5Ww9pUss4GcDxbyCTeEl8ed,bernerlover,17022,Vegetarian Linguine,4.9999704
u_1oKW5Ww9pUss4GcDxbyCTeEl8ed,bernerlover,39581,Homemade Peanut Butter Cups,4.9999566
u_1oKW5Ww9pUss4GcDxbyCTeEl8ed,bernerlover,12700,Big Soft Ginger Cookies,4.9999447
u_1oKVaHCYOV7yGNq91U2fTBqtBPI,Grandmaj2u,12003,Traditional Lasagna,4.999217
u_1oKVaHCYOV7yGNq91U2fTBqtBPI,Grandmaj2u,17022,Vegetarian Linguine,4.985727
u_1oKVaHCYOV7yGNq91U2fTBqtBPI,Grandmaj2u,35766,Cheeseburger Paradise Soup,4.9850693
u_1oKVaHCYOV7yGNq91U2fTBqtBPI,Grandmaj2u,39581,Homemade Peanut Butter Cups,4.9848633
u_1oKVaHCYOV7yGNq91U2fTBqtBPI,Grandmaj2u,28058,Shrimp Scampi,4.9691668
u_1oKVZw7mrwjQMxXSztLnhcVRC0b,bicktasw,28058,Shrimp Scampi,4.9999995
u_1oKVZw7mrwjQMxXSztLnhcVRC0b,bicktasw,12003,Traditional Lasagna,4.9999995
u_1oKVZw7mrwjQMxXSztLnhcVRC0b,bicktasw,18345,Simple Au Gratin Potatoes,4.9999986
u_1oKVZw7mrwjQMxXSztLnhcVRC0b,bicktasw,39581,Homemade Peanut Butter Cups,4.999998
u_1oKVZw7mrwjQMxXSztLnhcVRC0b,bicktasw,3143,Pumpkin Bars,4.9999943
u_1oKVaUyPsO6nLJyBKLh96wugkPm,MarineMom_texas,12700,Big Soft Ginger Cookies,5.0
u_1oKVaUyPsO6nLJyBKLh96wugkPm,MarineMom_texas,12003,Traditional Lasagna,5.0
u_1oKVaUyPsO6nLJyBKLh96wugkPm,MarineMom_texas,28058,Shrimp Scampi,5.0
u_1oKVaUyPsO6nLJyBKLh96wugkPm,MarineMom_texas,39581,Homemade Peanut Butter Cups,4.9999995
u_1oKVaUyPsO6nLJyBKLh96wugkPm,MarineMom_texas,45495,Gluten-Free Banana Bread,4.9999995
u_1oKVmW9kNgm2BCTgKMambA3HuLa,Robby1,18345,Simple Au Gratin Potatoes,4.999999
u_1oKVmW9kNgm2BCTgKMambA3HuLa,Robby1,39581,Homemade Peanut Butter Cups,4.999999
u_1oKVmW9kNgm2BCTgKMambA3HuLa,Robby1,35766,Cheeseburger Paradise Soup,4.9999986
u_1oKVmW9kNgm2BCTgKMambA3HuLa,Robby1,17022,Vegetarian Linguine,4.999995
u_1oKVmW9kNgm2BCTgKMambA3HuLa,Robby1,28058,Shrimp Scampi,4.999995
u_1oKVZouKxf9kEgBI2iNLhgLJaQW,NanZim,12003,Traditional Lasagna,4.9999995
u_1oKVZouKxf9kEgBI2iNLhgLJaQW,NanZim,39581,Homemade Peanut Butter Cups,4.999999
u_1oKVZouKxf9kEgBI2iNLhgLJaQW,NanZim,28058,Shrimp Scampi,4.999999
u_1oKVZouKxf9kEgBI2iNLhgLJaQW,NanZim,35766,Cheeseburger Paradise Soup,4.9999933
u_1oKVZouKxf9kEgBI2iNLhgLJaQW,NanZim,18345,Simple Au Gratin Potatoes,4.9999905
u_1oKVjJFceQBLKtLQqeud0WdLpWC,lvarner,12003,Traditional Lasagna,4.9999924
u_1oKVjJFceQBLKtLQqeud0WdLpWC,lvarner,39581,Homemade Peanut Butter Cups,4.9999757
u_1oKVjJFceQBLKtLQqeud0WdLpWC,lvarner,35766,Cheeseburger Paradise Soup,4.9999566
u_1oKVjJFceQBLKtLQqeud0WdLpWC,lvarner,28058,Shrimp Scampi,4.9999475
u_1oKVjJFceQBLKtLQqeud0WdLpWC,lvarner,18345,Simple Au Gratin Potatoes,4.9998946
u_1oKVeFd6NQn9S2MPiWHWuA9ecjg,murrworm88,39581,Homemade Peanut Butter Cups,4.9999666
u_1oKVeFd6NQn9S2MPiWHWuA9ecjg,murrworm88,28058,Shrimp Scampi,4.999961
u_1oKVeFd6NQn9S2MPiWHWuA9ecjg,murrworm88,35766,Cheeseburger Paradise Soup,4.9999547
u_1oKVeFd6NQn9S2MPiWHWuA9ecjg,murrworm88,14299,Creamy White Chili,4.9999356
u_1oKVeFd6NQn9S2MPiWHWuA9ecjg,murrworm88,45495,Gluten-Free Banana Bread,4.99983
u_1oKVam4esKtXrR9ATMDDA7eVWEt,ms11145,12003,Traditional Lasagna,4.9999743
u_1oKVam4esKtXrR9ATMDDA7eVWEt,ms11145,28058,Shrimp Scampi,4.999804
u_1oKVam4esKtXrR9ATMDDA7eVWEt,ms11145,39581,Homemade Peanut Butter Cups,4.999377
u_1oKVam4esKtXrR9ATMDDA7eVWEt,ms11145,35766,Cheeseburger Paradise Soup,4.997925
u_1oKVam4esKtXrR9ATMDDA7eVWEt,ms11145,3143,Pumpkin Bars,4.9977455
u_1oKVZq6jGTHyihxoH2RVdJkhrnL,Loiscooks,12003,Traditional Lasagna,4.999898
u_1oKVZq6jGTHyihxoH2RVdJkhrnL,Loiscooks,3143,Pumpkin Bars,4.999743
u_1oKVZq6jGTHyihxoH2RVdJkhrnL,Loiscooks,28058,Shrimp Scampi,4.9993057
u_1oKVZq6jGTHyihxoH2RVdJkhrnL,Loiscooks,35766,Cheeseburger Paradise Soup,4.998907
u_1oKVZq6jGTHyihxoH2RVdJkhrnL,Loiscooks,21444,Favorite Chicken Potpie,4.9988613
u_1oKVa8drJKT1nMPs6MiRlMpNct6,muffbear74,12003,Traditional Lasagna,4.9999685
u_1oKVa8drJKT1nMPs6MiRlMpNct6,muffbear74,18345,Simple Au Gratin Potatoes,4.999789
u_1oKVa8drJKT1nMPs6MiRlMpNct6,muffbear74,12700,Big Soft Ginger Cookies,4.9996696
u_1oKVa8drJKT1nMPs6MiRlMpNct6,muffbear74,28058,Shrimp Scampi,4.9990435
u_1oKVa8drJKT1nMPs6MiRlMpNct6,muffbear74,957,Sandy’s Chocolate Cake,4.9983444
u_1oKVZw9BdEJB0t5N5hVkeydkHkg,sd20,18345,Simple Au Gratin Potatoes,4.999854
u_1oKVZw9BdEJB0t5N5hVkeydkHkg,sd20,12003,Traditional Lasagna,4.999491
u_1oKVZw9BdEJB0t5N5hVkeydkHkg,sd20,39581,Homemade Peanut Butter Cups,4.9994006
u_1oKVZw9BdEJB0t5N5hVkeydkHkg,sd20,28058,Shrimp Scampi,4.9992914
u_1oKVZw9BdEJB0t5N5hVkeydkHkg,sd20,12700,Big Soft Ginger Cookies,4.9991217
u_1oKVaM64YH6uHYmdygQgoq2plQs,scotland1,12003,Traditional Lasagna,5.0
u_1oKVaM64YH6uHYmdygQgoq2plQs,scotland1,18345,Simple Au Gratin Potatoes,5.0
u_1oKVaM64YH6uHYmdygQgoq2plQs,scotland1,39581,Homemade Peanut Butter Cups,5.0
u_1oKVaM64YH6uHYmdygQgoq2plQs,scotland1,28058,Shrimp Scampi,4.9999995
u_1oKVaM64YH6uHYmdygQgoq2plQs,scotland1,35766,Cheeseburger Paradise Soup,4.9999986
u_1oKVcglfCO7E2tIJymSOggi3h6s,schamberlain,12003,Traditional Lasagna,5.0
u_1oKVcglfCO7E2tIJymSOggi3h6s,schamberlain,28058,Shrimp Scampi,5.0
u_1oKVcglfCO7E2tIJymSOggi3h6s,schamberlain,12700,Big Soft Ginger Cookies,4.9999995
u_1oKVcglfCO7E2tIJymSOggi3h6s,schamberlain,39581,Homemade Peanut Butter Cups,4.9999995
u_1oKVcglfCO7E2tIJymSOggi3h6s,schamberlain,957,Sandy’s Chocolate Cake,4.999999
u_1oKVZq0tGK7kyYh5lp0OIz0R5lr,lmmanda,14299,Creamy White Chili,5.0
u_1oKVZq0tGK7kyYh5lp0OIz0R5lr,lmmanda,39581,Homemade Peanut Butter Cups,5.0
u_1oKVZq0tGK7kyYh5lp0OIz0R5lr,lmmanda,45495,Gluten-Free Banana Bread,5.0
u_1oKVZq0tGK7kyYh5lp0OIz0R5lr,lmmanda,35766,Cheeseburger Paradise Soup,5.0
u_1oKVZq0tGK7kyYh5lp0OIz0R5lr,lmmanda,28058,Shrimp Scampi,5.0
u_1oKVa7PQ46eJ5al98w2pqcx6Do3,bjsilve0,39581,Homemade Peanut Butter Cups,4.999823
u_1oKVa7PQ46eJ5al98w2pqcx6Do3,bjsilve0,14299,Creamy White Chili,4.999489
u_1oKVa7PQ46eJ5al98w2pqcx6Do3,bjsilve0,45495,Gluten-Free Banana Bread,4.999384
u_1oKVa7PQ46eJ5al98w2pqcx6Do3,bjsilve0,28058,Shrimp Scampi,4.999383
u_1oKVa7PQ46eJ5al98w2pqcx6Do3,bjsilve0,17022,Vegetarian Linguine,4.999329
u_1oKVZv53OoxaUD2jE14MmsDU0KQ,s_pants,12003,Traditional Lasagna,4.9999876
u_1oKVZv53OoxaUD2jE14MmsDU0KQ,s_pants,18345,Simple Au Gratin Potatoes,4.999844
u_1oKVZv53OoxaUD2jE14MmsDU0KQ,s_pants,28058,Shrimp Scampi,4.999816
u_1oKVZv53OoxaUD2jE14MmsDU0KQ,s_pants,12700,Big Soft Ginger Cookies,4.9998145
u_1oKVZv53OoxaUD2jE14MmsDU0KQ,s_pants,39581,Homemade Peanut Butter Cups,4.999709
u_1oKVZtjpAd6NHkGeOEGAxusDfKE,mkaskela,12003,Traditional Lasagna,5.0
u_1oKVZtjpAd6NHkGeOEGAxusDfKE,mkaskela,28058,Shrimp Scampi,4.9999976
u_1oKVZtjpAd6NHkGeOEGAxusDfKE,mkaskela,39581,Homemade Peanut Butter Cups,4.999995
u_1oKVZtjpAd6NHkGeOEGAxusDfKE,mkaskela,17022,Vegetarian Linguine,4.999992
u_1oKVZtjpAd6NHkGeOEGAxusDfKE,mkaskela,18345,Simple Au Gratin Potatoes,4.9999757
u_1oKVqGqZYfHdhm0wSMWvjxjISiH,dlindenf,39581,Homemade Peanut Butter Cups,4.9998093
u_1oKVqGqZYfHdhm0wSMWvjxjISiH,dlindenf,14299,Creamy White Chili,4.999776
u_1oKVqGqZYfHdhm0wSMWvjxjISiH,dlindenf,12003,Traditional Lasagna,4.9996705
u_1oKVqGqZYfHdhm0wSMWvjxjISiH,dlindenf,45495,Gluten-Free Banana Bread,4.999648
u_1oKVqGqZYfHdhm0wSMWvjxjISiH,dlindenf,35766,Cheeseburger Paradise Soup,4.99946
u_1oKVZbmXe034ZVsauDi7AuMVJCI,Joscy,12003,Traditional Lasagna,4.9999995
u_1oKVZbmXe034ZVsauDi7AuMVJCI,Joscy,28058,Shrimp Scampi,4.999998
u_1oKVZbmXe034ZVsauDi7AuMVJCI,Joscy,957,Sandy’s Chocolate Cake,4.9999967
u_1oKVZbmXe034ZVsauDi7AuMVJCI,Joscy,12700,Big Soft Ginger Cookies,4.9999924
u_1oKVZbmXe034ZVsauDi7AuMVJCI,Joscy,3143,Pumpkin Bars,4.9999886
u_1oKVgHiCC1CvJytvtZiVsL01Gap,Green.devonna,12003,Traditional Lasagna,4.999994
u_1oKVgHiCC1CvJytvtZiVsL01Gap,Green.devonna,28058,Shrimp Scampi,4.999972
u_1oKVgHiCC1CvJytvtZiVsL01Gap,Green.devonna,39581,Homemade Peanut Butter Cups,4.9999714
u_1oKVgHiCC1CvJytvtZiVsL01Gap,Green.devonna,18345,Simple Au Gratin Potatoes,4.999884
u_1oKVgHiCC1CvJytvtZiVsL01Gap,Green.devonna,14299,Creamy White Chili,4.999861
u_1oKVaBmiEKwAFyiHrDLoWpbel0J,misscoffeepot,14299,Creamy White Chili,5.0
u_1oKVaBmiEKwAFyiHrDLoWpbel0J,misscoffeepot,39581,Homemade Peanut Butter Cups,5.0
u_1oKVaBmiEKwAFyiHrDLoWpbel0J,misscoffeepot,12003,Traditional Lasagna,5.0
u_1oKVaBmiEKwAFyiHrDLoWpbel0J,misscoffeepot,28058,Shrimp Scampi,5.0
u_1oKVaBmiEKwAFyiHrDLoWpbel0J,misscoffeepot,45495,Gluten-Free Banana Bread,5.0
u_1oKVgRMtmYSTdhwdEKa56FXrbgS,robbinthornton,957,Sandy’s Chocolate Cake,5.0
u_1oKVgRMtmYSTdhwdEKa56FXrbgS,robbinthornton,12700,Big Soft Ginger Cookies,5.0
u_1oKVgRMtmYSTdhwdEKa56FXrbgS,robbinthornton,3309,Best Ever Banana Bread,5.0
u_1oKVgRMtmYSTdhwdEKa56FXrbgS,robbinthornton,12003,Traditional Lasagna,5.0
u_1oKVgRMtmYSTdhwdEKa56FXrbgS,robbinthornton,18345,Simple Au Gratin Potatoes,5.0
u_1oKVh5D1KoqTVfWyUUiSfdXoba8,lberry222,12003,Traditional Lasagna,4.9999986
u_1oKVh5D1KoqTVfWyUUiSfdXoba8,lberry222,28058,Shrimp Scampi,4.999909
u_1oKVh5D1KoqTVfWyUUiSfdXoba8,lberry222,39581,Homemade Peanut Butter Cups,4.999818
u_1oKVh5D1KoqTVfWyUUiSfdXoba8,lberry222,35766,Cheeseburger Paradise Soup,4.999377
u_1oKVh5D1KoqTVfWyUUiSfdXoba8,lberry222,17022,Vegetarian Linguine,4.9993157
u_1oKVZPP8jYZRYPrNWRdDSTevmF4,afoth73,39581,Homemade Peanut Butter Cups,5.0
u_1oKVZPP8jYZRYPrNWRdDSTevmF4,afoth73,12003,Traditional Lasagna,5.0
u_1oKVZPP8jYZRYPrNWRdDSTevmF4,afoth73,28058,Shrimp Scampi,5.0
u_1oKVZPP8jYZRYPrNWRdDSTevmF4,afoth73,26937,Pineapple Pudding Cake,4.9999995
u_1oKVZPP8jYZRYPrNWRdDSTevmF4,afoth73,12700,Big Soft Ginger Cookies,4.999999
u_1oKVZeBF1kxL7nJslWTFvZBiWnF,rwippel,12003,Traditional Lasagna,4.999976
u_1oKVZeBF1kxL7nJslWTFvZBiWnF,rwippel,3143,Pumpkin Bars,4.999032
u_1oKVZeBF1kxL7nJslWTFvZBiWnF,rwippel,12700,Big Soft Ginger Cookies,4.997655
u_1oKVZeBF1kxL7nJslWTFvZBiWnF,rwippel,28058,Shrimp Scampi,4.997135
u_1oKVZeBF1kxL7nJslWTFvZBiWnF,rwippel,18345,Simple Au Gratin Potatoes,4.995391
u_1oKVlSUIbWEOUoajBNtwpsR6ElO,wombie,12003,Traditional Lasagna,4.9999986
u_1oKVlSUIbWEOUoajBNtwpsR6ElO,wombie,12700,Big Soft Ginger Cookies,4.9999332
u_1oKVlSUIbWEOUoajBNtwpsR6ElO,wombie,18345,Simple Au Gratin Potatoes,4.9999137
u_1oKVlSUIbWEOUoajBNtwpsR6ElO,wombie,28058,Shrimp Scampi,4.9999065
u_1oKVlSUIbWEOUoajBNtwpsR6ElO,wombie,35766,Cheeseburger Paradise Soup,4.9998894
u_1oKVmxKa8OSdxKfiCCutej4RTXe,Punkyjoe81,12003,Traditional Lasagna,5.0
u_1oKVmxKa8OSdxKfiCCutej4RTXe,Punkyjoe81,28058,Shrimp Scampi,5.0
u_1oKVmxKa8OSdxKfiCCutej4RTXe,Punkyjoe81,39581,Homemade Peanut Butter Cups,5.0
